id,time,province,county,city,area,neighborhood,title,type,price,parking,rooms,sqrm,floor,surface,elevator,tag,img,url
82004354,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Casa o chalet independiente en Arenys de Munt,venta,450000,1,4,225,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/70/2f/f8/913677466.jpg,https://www.idealista.com/inmueble/82004354/
97590518,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Casa o chalet independiente en calle Manolo Hugué, Arenys de Munt",venta,490000,1,6,199,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/b9/7a/33/1077626594.jpg,https://www.idealista.com/inmueble/97590518/
100979692,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Casa o chalet independiente en calle Enric Morera, 1, Arenys de Munt",venta,990000,1,14,742,None,None,None,Masia,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/3b/f2/5d/1105909249.jpg,https://www.idealista.com/inmueble/100979692/
98778073,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Casa o chalet independiente en Arenys de Munt,venta,349000,0,4,218,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ae/01/55/1023515715.jpg,https://www.idealista.com/inmueble/98778073/
95276259,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,"Finca rústica en carretera de Torrentbó, Arenys de Munt",venta,2350000,1,12,1200,None,None,None,Lujo,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/d3/6e/78/966395694.jpg,https://www.idealista.com/inmueble/95276259/
100841405,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Piso en Arenys de Munt,venta,212000,0,3,64,None,outdoor,1,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/79/7b/33/1100701068.jpg,https://www.idealista.com/inmueble/100841405/
93942188,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Casa o chalet independiente en Arenys de Munt,venta,590000,1,6,595,None,None,None,Villa,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/6e/a8/0e/925364773.jpg,https://www.idealista.com/inmueble/93942188/
99814918,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Casa o chalet independiente en Arenys de Munt,venta,690000,0,4,520,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/7b/3f/f3/1055558782.jpg,https://www.idealista.com/inmueble/99814918/
99814918,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Casa o chalet independiente en Arenys de Munt,venta,690000,0,4,520,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/7b/3f/f3/1055558782.jpg,https://www.idealista.com/inmueble/99814918/
99322939,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Chalet en Arenys de Munt,venta,310000,0,5,232,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/91/84/47/1091604068.jpg,https://www.idealista.com/inmueble/99322939/
96848627,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Chalet en Arenys de Munt,venta,360000,0,4,369,None,None,None,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ee/61/f3/1091602089.jpg,https://www.idealista.com/inmueble/96848627/
97611767,2023-04-01,Barcelona,Maresme,Arenys de Munt,None,None,Ático en Arenys de Munt,venta,215000,0,3,106,None,outdoor,0,None,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/5a/c1/d4/1091637427.jpg,https://www.idealista.com/inmueble/97611767/
